Date,Open,High,Low,Close,Volume,Daily_Return,Cumulative_Return,Month,Month_Name,Day_of_Week,Week
2023-09-28,95.78105421723026,97.18804942491806,95.75356668793411,95.98714126891849,1133934,-2.4119145740087555,-5.009208595246577,9,September,Thursday,39
2023-09-29,96.42728071316539,97.25882228527476,96.13587745365288,96.36835266865182,1073319,0.39714840414439845,-4.631954183098458,9,September,Friday,39
2023-10-02,97.42637949145234,97.342094109232,96.82037307551172,97.16243868428464,812024,0.824011196251484,-3.846110807920951,10,October,Monday,40
2023-10-03,95.53104997616956,96.00695823248354,94.31240067072792,95.50771740722372,897226,-1.7030462588919715,-5.483656020585798,10,October,Tuesday,40
2023-10-04,95.86917433864208,96.85519324171028,94.46587648488558,95.84972082729308,788157,0.3580898270358013,-5.145202607909354,10,October,Wednesday,40
2023-10-05,95.67237539801783,96.68560017599694,95.93049145226574,96.00936427638601,987464,0.16655598755532797,-4.987216263369348,10,October,Thursday,40
2023-10-06,93.57528650680808,95.20882829840761,92.83748399789751,93.88647365446391,1191028,-2.211128714289623,-7.088071206815883,10,October,Friday,40
2023-10-09,93.9445147426279,96.0806989402964,94.2837575560393,94.60800316257928,802854,0.768512736745075,-6.374031200084744,10,October,Monday,41
2023-10-10,96.56029247270943,96.30300992185164,95.28570198763697,95.7229195039392,1100809,1.1784588027336174,-5.270687729117512,10,October,Tuesday,41
2023-10-11,97.25924587171413,99.12104693454899,97.31029802241176,97.86791739356497,893948,2.240840438989644,-3.147954992174803,10,October,Wednesday,41
2023-10-12,99.65600318876614,101.75730175120624,99.55474473237042,100.00246432538343,841425,2.1810486916101546,-1.035564731733956,10,October,Thursday,41
2023-10-13,96.9837014792235,99.35973746768276,96.70774288207092,97.33332632328683,978593,-2.6690722274722023,-3.6769969885539666,10,October,Friday,41
2023-10-16,96.00013342486159,97.19382817131927,94.30217863023869,95.57248270218516,792951,-1.8090860423829902,-5.4195629916381876,10,October,Monday,42
2023-10-17,96.46785164081949,96.8141922322818,96.42046782021076,96.61032756599587,889270,1.0859243523523077,-4.392490993603147,10,October,Tuesday,42
2023-10-18,98.26625627341889,97.75144964583963,96.96461070233015,97.65700251974344,760424,1.0833986180541322,-3.356680562271862,10,October,Wednesday,42
2023-10-19,98.38508163038065,99.25543875579336,98.62892337014988,98.71750821152655,1392945,1.0859494602741826,-2.3071829564467947,10,October,Thursday,42
2023-10-20,106.82702605101264,107.10400433207333,105.14192174623835,106.67821305761494,1007052,8.06412660764353,5.5708894965188875,10,October,Friday,42
2023-10-23,107.5062813159855,107.99781928554006,107.22697579624072,107.95718991836807,860054,1.1989110279363002,6.836590532983109,10,October,Monday,43
2023-10-24,111.67743870852948,111.71139003708649,108.5024251470608,110.49232612348227,1042795,2.348279171615286,9.345411936133047,10,October,Tuesday,43
2023-10-25,112.008013170011,112.80579722195898,112.63184002308347,112.67708883280443,977534,1.9772981400360212,11.507496732560924,10,October,Wednesday,43
2023-10-26,114.38864727604472,114.38338372189857,112.57760861788117,114.21172149269911,955806,1.3619740053560037,13.026199852081604,10,October,Thursday,43
2023-10-27,113.91042810462963,113.96348322750273,113.40513605014611,113.55059938111098,1122833,-0.5788566207982293,12.371940211001188,10,October,Friday,43
2023-10-30,115.58368228571752,115.41071788003995,114.55947466563434,115.34503393103664,1151501,1.5802950928536896,14.14774846790013,10,October,Monday,44
2023-10-31,113.52743883094124,113.98247602652093,112.67746645991996,113.63271252732179,893899,-1.4845211322566554,12.45320101989897,10,October,Tuesday,44
2023-11-01,113.07889272656958,115.08743586601872,112.41388100056257,113.15234030654493,884836,-0.4227411368547207,11.97781507947792,11,November,Wednesday,44
2023-11-02,112.13985722407793,113.62681964041936,111.61505765925797,112.11529754299427,944989,-0.9165013827740265,10.95153685587438,11,November,Thursday,44
2023-11-03,112.27261616706727,113.19029420952562,110.23220112593954,112.35519836233041,539615,0.21397688325639486,11.188947496363653,11,November,Friday,44
2023-11-06,118.3050262884855,117.9387750781895,117.20506759341426,117.73760220833489,696961,4.790524981894428,16.51548180328244,11,November,Monday,45
2023-11-07,114.73270465548495,113.68725228260567,110.72788961193415,113.47847080597484,1273374,-3.61747761333171,12.300560332983125,11,November,Tuesday,45
2023-11-08,114.78341296566005,115.12547960881132,113.28112172058216,115.10426136631563,1328993,1.4326863490437436,13.909475130773401,11,November,Wednesday,45
2023-11-09,110.7429160819492,111.89420326337306,110.65871389748631,111.5066266289449,950192,-3.125544349675613,10.349183967078375,11,November,Thursday,45
2023-11-10,110.46556857290402,111.11086264542712,109.64592879574091,110.51435073918134,1115311,-0.8898806463453646,9.3672079355553,11,November,Friday,45
2023-11-13,114.46172233073092,113.88364975106303,112.52334861213127,113.00413324213952,1062250,2.2529042484574546,11.83114640955472,11,November,Monday,46
2023-11-14,112.75118942998981,113.42780248534547,112.11141780344566,113.20609372230889,1615776,0.178719551555373,12.031010532917108,11,November,Tuesday,46
2023-11-15,111.75592842072477,111.93197013518883,110.79458184642309,110.84746867697793,1223914,-2.0834788727156384,9.696868097573955,11,November,Wednesday,46
2023-11-16,110.24471119369193,109.77394904676889,109.32367747141775,109.32761604152243,974416,-1.3711207424001004,8.19279158532484,11,November,Thursday,46
2023-11-17,110.57225536668265,112.76697280839045,109.59477730481395,110.87916236937323,808891,1.4191714628273955,9.728232808340096,11,November,Friday,46
2023-11-20,109.63695788725096,110.45106887360488,107.68233060406013,109.3259348520164,678710,-1.4008290504419096,8.19112784662434,11,November,Monday,47
2023-11-21,110.74960431883524,110.37433816290584,108.89133762122823,109.85516541684515,1040692,0.4840851034524585,8.714864979787066,11,November,Tuesday,47
2023-11-22,109.80178867879091,110.29198766728368,109.76724510193621,110.01032851546772,848729,0.1412433343792152,8.868417480050383,11,November,Wednesday,47
2023-11-23,108.52969582939113,109.70787921299129,108.61107211597154,108.64028096699553,715549,-1.245380835563592,7.512591072772466,11,November,Thursday,47
2023-11-24,113.12670679730493,115.34627682750411,113.22026051220332,113.45668473766386,870685,4.433349884405713,12.279000404818817,11,November,Friday,47
2023-11-27,114.37846443301846,116.12789314299458,112.6145412613153,114.96175550889305,783690,1.3265598009577273,13.768448489106305,11,November,Monday,48
2023-11-28,110.0951499953042,112.48703978673605,110.18070898648558,110.45372561435562,1337428,-3.9213300758865866,9.30721210163344,11,November,Tuesday,48
2023-11-29,110.24302459750005,112.34116331466109,110.16536365814733,110.92183308739376,1176327,0.4238041500497003,9.770460602823789,11,November,Wednesday,48
2023-11-30,109.53678406164934,110.20240983618821,108.42116486763551,109.51812027476836,998405,-1.2654973088295773,8.381318378005219,11,November,Thursday,48
2023-12-01,111.0278852530161,111.48606000349996,111.14367381056303,111.45697970696114,1295988,1.7703549214763692,10.300052381871211,12,December,Friday,48
2023-12-04,109.88743419608718,110.3273115559277,107.78600834564665,109.75913350057323,1015473,-1.5233197695216805,8.619829878145396,12,December,Monday,49
2023-12-05,108.70998458246224,110.3574640591279,108.8601999626145,109.56232228360736,827743,-0.17931192666060802,8.425061568455419,12,December,Tuesday,49
2023-12-06,110.91302330752247,110.93663826937933,110.09736621096658,110.72983174531768,1304624,1.0656121898257709,9.580452241354976,12,December,Wednesday,49
2023-12-07,113.18994925408035,113.57164055378996,112.0747553222939,112.7201716160827,1107782,1.7974739412075058,11.55013231505066,12,December,Thursday,49
2023-12-08,109.00391115724602,110.77476749115351,108.56076634662644,110.10147735576585,792550,-2.3231815767952746,8.958620192216642,12,December,Friday,49
2023-12-11,109.62670167668455,110.96124892014296,108.41029834583864,109.42205149045353,961932,-0.6170905982641139,8.286246791012175,12,December,Monday,50
2023-12-12,109.10744308140146,109.44296062389832,108.37712572574719,108.44178996625212,824876,-0.8958537249568299,7.316160415518951,12,December,Tuesday,50
2023-12-13,106.43988618107569,108.53506003977196,106.39478489111798,107.08757379032016,723440,-1.248795484059595,5.976001050583804,12,December,Wednesday,50
2023-12-14,111.91997624528868,112.07490638978021,110.21679702222792,110.99176741853591,1185235,3.6457952029618657,9.839669013176817,12,December,Thursday,50
2023-12-15,112.18491860583072,113.12992784627323,111.50986358360277,111.9503719360966,1381883,0.8636717297652474,10.788323182511334,12,December,Friday,50
2023-12-18,108.83214045095845,110.25404362258801,108.23943292579668,109.2171373343219,720286,-2.441469871430957,8.08345965094675,12,December,Monday,51
2023-12-19,111.26517775085968,114.22595371479898,110.58929003021393,111.29621218636183,1112593,1.9036159551368836,10.140953633726113,12,December,Tuesday,51
